Camera,Date,X_center,Y_center,Width,Height
7,2024-02-03 17:15:00,0.93776,0.5535,0.120313,0.405
2,2024-02-19 23:00:00,0.581058,0.603872,0.167174,0.27341
2,2024-02-19 23:00:00,0.416696,0.586928,0.145939,0.242051
2,2024-02-19 23:00:00,0.563217,0.903451,0.261377,0.188906
1,2024-02-21 21:00:00,0.517188,0.194,0.14375,0.298
1,2024-02-21 21:00:00,0.671354,0.093,0.084375,0.184
2,2024-02-16 20:00:00,0.877604,0.4805,0.210417,0.531
2,2024-02-16 20:00:00,0.322396,0.8425,0.366667,0.297
7,2024-02-22 15:45:00,0.712697,0.41965,0.262238,0.398691
7,2024-02-22 15:45:00,0.290265,0.358344,0.12068,0.408318
7,2024-02-17 19:00:00,0.944271,0.646,0.111458,0.536
7,2024-02-17 19:00:00,0.120573,0.9075,0.221354,0.177
2,2024-02-23 16:45:00,0.656594,0.396954,0.204792,0.390813
2,2024-02-23 02:30:00,0.202322,0.778849,0.209447,0.413027
2,2024-02-23 02:30:00,0.103348,0.516129,0.111816,0.265104
2,2024-01-25 22:45:00,0.504687,0.699,0.275,0.53
2,2024-01-25 22:45:00,0.736198,0.583,0.178646,0.252
2,2024-01-25 22:45:00,0.904948,0.544,0.179688,0.392
2,2024-02-19 23:15:00,0.58107,0.604367,0.168141,0.273418
2,2024-02-19 23:15:00,0.414046,0.591069,0.151887,0.25576
2,2024-02-19 23:15:00,0.551367,0.912027,0.282546,0.173142
7,2024-02-03 17:00:00,0.327083,0.3475,0.2375,0.457
7,2024-02-03 17:00:00,0.367708,0.094,0.10625,0.188
2,2024-02-05 21:45:00,0.540104,0.374,0.0885417,0.286
2,2024-02-05 21:45:00,0.428385,0.2515,0.190104,0.259
7,2024-02-04 22:45:00,0.801562,0.3825,0.183333,0.507
7,2024-02-04 22:45:00,0.883073,0.6725,0.158854,0.595
7,2024-01-27 06:15:00,0.666406,0.6605,0.198437,0.571
7,2024-01-27 06:15:00,0.304688,0.743,0.215625,0.514
2,2024-02-24 23:00:00,0.372135,0.412,0.125521,0.302
2,2024-02-24 23:00:00,0.364844,0.6535,0.121354,0.477
7,2024-02-14 21:15:00,0.515792,0.66064,0.212857,0.647882
2,2024-01-22 17:00:00,0.933594,0.66,0.123438,0.384
1,2024-02-26 04:30:00,0.453002,0.521414,0.247282,0.277744
7,2024-01-23 18:00:00,0.602344,0.3475,0.295312,0.413
7,2024-01-23 18:00:00,0.315885,0.2525,0.167187,0.423
7,2024-02-26 00:00:00,0.622022,0.801379,0.246805,0.382198
2,2024-02-15 22:15:00,0.507292,0.613,0.234375,0.358
2,2024-02-15 22:15:00,0.39375,0.461,0.183333,0.414
2,2024-02-15 22:15:00,0.403906,0.8435,0.256771,0.313
1,2024-02-22 19:15:00,0.723437,0.2435,0.204167,0.295
1,2024-02-26 18:45:00,0.0872121,0.683453,0.174424,0.618208
1,2024-02-26 18:45:00,0.13649,0.313836,0.126465,0.311543
1,2024-02-26 18:45:00,0.693702,0.238481,0.181483,0.354103
2,2024-02-15 01:30:00,0.407552,0.869,0.273438,0.25
2,2024-02-15 01:30:00,0.42526,0.607,0.160938,0.282
2,2024-02-15 01:30:00,0.635677,0.6825,0.228646,0.299
1,2024-02-26 23:15:00,0.399161,0.584063,0.260705,0.305929
1,2024-02-26 23:15:00,0.115753,0.470476,0.157663,0.48794
1,2024-02-26 23:15:00,0.304923,0.933082,0.221079,0.13144
7,2024-02-21 20:00:00,0.4375,0.232,0.126042,0.392
7,2024-02-14 16:45:00,0.383326,0.272373,0.169318,0.339803
7,2024-02-14 16:45:00,0.475005,0.197552,0.0924021,0.372466
2,2024-02-20 19:00:00,0.142187,0.597,0.203125,0.486
7,2024-01-28 17:15:00,0.384375,0.205,0.0864583,0.324
7,2024-01-28 17:15:00,0.465104,0.2325,0.103125,0.325
2,2024-01-29 18:15:00,0.14974,0.5845,0.207813,0.515
2,2024-02-05 16:15:00,0.189583,0.7385,0.25625,0.503
2,2024-02-05 16:15:00,0.0940104,0.4215,0.114062,0.219
4,2024-02-24 13:30:00,0.152083,0.1085,0.06875,0.101
4,2024-02-24 13:30:00,0.275781,0.024,0.0598958,0.048
4,2024-02-24 07:45:00,0.0223958,0.224,0.0447917,0.154
4,2024-02-24 07:45:00,0.928385,0.1875,0.0526042,0.175
1,2024-02-25 08:45:00,0.265885,0.157,0.164062,0.27
1,2024-02-25 08:45:00,0.247656,0.3555,0.113021,0.407
1,2024-02-25 08:45:00,0.140885,0.3445,0.149479,0.423
2,2024-02-23 21:15:00,0.442448,0.715,0.300521,0.526
2,2024-02-23 21:15:00,0.505208,0.4965,0.136458,0.169
2,2024-02-09 17:15:00,0.666667,0.4235,0.225,0.493
7,2024-02-13 23:00:00,0.188081,0.526793,0.195858,0.581672
7,2024-02-13 23:00:00,0.376724,0.234549,0.128075,0.340942
2,2024-01-25 15:15:00,0.185677,0.7035,0.172396,0.469
2,2024-01-25 15:15:00,0.0929688,0.385,0.134896,0.228
7,2024-02-22 22:15:00,0.486458,0.343,0.18125,0.448
7,2024-02-22 22:15:00,0.895052,0.4195,0.121354,0.405
2,2024-02-13 00:00:00,0.592969,0.856,0.221354,0.27
2,2024-02-13 00:00:00,0.633854,0.664,0.170833,0.236
2,2024-02-13 00:00:00,0.446615,0.6305,0.189062,0.291
7,2024-01-23 15:45:00,0.583854,0.341,0.251042,0.424
7,2024-01-23 15:45:00,0.945312,0.6395,0.109375,0.457
2,2024-02-24 22:45:00,0.576562,0.5265,0.236458,0.317
2,2024-02-24 22:45:00,0.115885,0.619,0.119271,0.496
7,2024-01-28 21:00:00,0.886198,0.4155,0.103646,0.447
7,2024-01-28 21:00:00,0.3125,0.158,0.129167,0.288
1,2024-02-26 10:45:00,0.839844,0.5225,0.172396,0.513
1,2024-02-26 10:45:00,0.197656,0.3595,0.184896,0.465
1,2024-02-26 10:45:00,0.902865,0.7735,0.188021,0.443
7,2024-02-04 23:00:00,0.304167,0.4715,0.315625,0.533
7,2024-02-04 23:00:00,0.502865,0.378,0.150521,0.394
6,2024-02-27 12:30:00,0.40651,0.3045,0.0255208,0.037
6,2024-02-27 12:30:00,0.321875,0.3165,0.0322917,0.049
2,2024-02-06 00:00:00,0.482812,0.483,0.127083,0.162
2,2024-02-06 00:00:00,0.654948,0.8995,0.186979,0.189
2,2024-02-06 00:00:00,0.490885,0.7235,0.254688,0.397
2,2024-01-29 22:00:00,0.661458,0.743,0.208333,0.26
2,2024-01-29 22:00:00,0.659115,0.9165,0.274479,0.143
7,2024-02-03 16:45:00,0.432812,0.2005,0.111458,0.331
7,2024-02-03 16:45:00,0.903646,0.6835,0.192708,0.633
7,2024-02-26 06:15:00,0.217708,0.6305,0.252083,0.621
7,2024-02-26 06:15:00,0.447656,0.099,0.149479,0.198
2,2024-01-25 23:00:00,0.34375,0.492,0.175,0.426
2,2024-01-25 23:00:00,0.769271,0.511,0.151042,0.47
2,2024-02-09 21:00:00,0.142708,0.7165,0.202083,0.537
2,2024-02-23 17:00:00,0.122286,0.553434,0.154299,0.443405
7,2024-02-22 18:00:00,0.423177,0.225,0.230729,0.344
7,2024-02-22 18:00:00,0.916667,0.5955,0.166667,0.443
1,2024-01-27 04:30:00,0.603646,0.2365,0.157292,0.317
1,2024-01-27 04:30:00,0.735417,0.1905,0.182292,0.305
1,2024-01-27 04:30:00,0.510677,0.886,0.280729,0.218
2,2024-02-12 21:45:00,0.234046,0.830519,0.215068,0.31797
2,2024-02-12 21:45:00,0.964972,0.622222,0.0700563,0.3972
1,2024-02-25 20:45:00,0.161722,0.458187,0.1886,0.477104
1,2024-02-25 20:45:00,0.316196,0.855884,0.20559,0.273493
1,2024-02-25 20:45:00,0.490295,0.654684,0.269657,0.32714
1,2024-02-21 17:15:00,0.090625,0.4745,0.166667,0.467
1,2024-02-21 17:15:00,0.214844,0.4015,0.0942708,0.363
1,2024-02-21 17:15:00,0.500521,0.092,0.0895833,0.184
7,2024-02-13 22:45:00,0.48482,0.755509,0.264136,0.457316
4,2024-01-29 12:30:00,0.270313,0.1115,0.115625,0.179
4,2024-01-29 12:30:00,0.197656,0.085,0.0661458,0.106
4,2024-01-29 12:30:00,0.125781,0.1085,0.0703125,0.115
2,2024-02-19 15:00:00,0.871615,0.5285,0.190104,0.455
2,2024-02-19 15:00:00,0.734635,0.4975,0.150521,0.335
2,2024-02-19 15:00:00,0.208073,0.8135,0.184896,0.361
7,2024-02-03 21:15:00,0.457292,0.771,0.246875,0.458
1,2024-02-25 05:00:00,0.53154,0.114107,0.0877635,0.217255
1,2024-02-25 05:00:00,0.634014,0.0900488,0.0703022,0.165157
7,2024-02-18 16:00:00,0.414323,0.224,0.111979,0.342
2,2024-02-02 22:15:00,0.120573,0.6965,0.209896,0.591
2,2024-01-22 21:15:00,0.602344,0.6805,0.159896,0.259
2,2024-01-22 21:15:00,0.43776,0.544,0.214062,0.404
7,2024-02-14 17:00:00,0.783073,0.4265,0.268229,0.409
7,2024-02-14 17:00:00,0.434115,0.1245,0.153646,0.245
7,2024-02-25 16:15:00,0.586311,0.339658,0.229486,0.36235
7,2024-02-25 16:15:00,0.944839,0.57681,0.110252,0.826312
2,2024-02-15 18:00:00,0.32403,0.874632,0.362961,0.23653
6,2024-01-31 12:30:00,0.834896,0.621,0.202083,0.284
6,2024-01-31 12:30:00,0.226562,0.3995,0.0333333,0.057
6,2024-01-31 12:30:00,0.160677,0.4095,0.0317708,0.071
6,2024-01-31 12:30:00,0.191406,0.395,0.0588542,0.094
7,2024-01-23 22:15:00,0.651302,0.7595,0.289062,0.481
7,2024-02-13 19:15:00,0.26247,0.614528,0.216674,0.612537
7,2024-02-13 19:15:00,0.166066,0.588863,0.159115,0.596145
7,2024-02-17 18:45:00,0.888542,0.6245,0.15625,0.623
7,2024-02-17 18:45:00,0.555208,0.192,0.142708,0.364
1,2024-02-25 21:15:00,0.76672,0.274381,0.221397,0.37363
1,2024-02-25 21:15:00,0.314752,0.855215,0.204947,0.277041
1,2024-02-25 21:15:00,0.116952,0.746122,0.19733,0.496601
2,2024-02-16 17:45:00,0.800058,0.490946,0.205114,0.355403
2,2024-02-16 17:45:00,0.118406,0.592,0.147243,0.493561
2,2024-02-12 20:15:00,0.761198,0.6305,0.235937,0.271
2,2024-02-02 19:45:00,0.871615,0.4815,0.228646,0.411
2,2024-02-02 19:45:00,0.172396,0.7475,0.2125,0.505
2,2024-02-06 18:15:00,0.80625,0.497,0.140625,0.478
2,2024-02-06 18:15:00,0.908073,0.511,0.161979,0.362
2,2024-02-23 14:30:00,0.661215,0.366659,0.215564,0.411536
2,2024-01-31 21:00:00,0.914583,0.5885,0.166667,0.413
2,2024-01-31 21:00:00,0.191146,0.7845,0.1875,0.431
7,2024-02-07 17:15:00,0.920052,0.672,0.159896,0.606
7,2024-02-07 17:15:00,0.107552,0.724,0.215104,0.55
7,2024-02-03 20:45:00,0.650781,0.7705,0.248438,0.455
1,2024-02-26 06:45:00,0.58099,0.163,0.131771,0.222
1,2024-02-26 06:45:00,0.339583,0.2615,0.241667,0.317
1,2024-02-26 06:45:00,0.564063,0.0755,0.180208,0.151
2,2024-02-11 22:00:00,0.111979,0.3145,0.182292,0.301
2,2024-02-11 22:00:00,0.270313,0.593,0.1125,0.384
2,2024-02-11 22:00:00,0.423438,0.533,0.205208,0.458
1,2024-02-26 19:00:00,0.260156,0.2695,0.176563,0.265
1,2024-02-26 19:00:00,0.14375,0.479,0.157292,0.478
1,2024-02-26 19:00:00,0.533854,0.0785,0.101042,0.157
7,2024-01-23 19:45:00,0.566927,0.3045,0.258854,0.393
7,2024-01-23 19:45:00,0.411719,0.272,0.153646,0.434
2,2024-01-22 20:45:00,0.952865,0.4455,0.0880208,0.233
2,2024-01-22 20:45:00,0.942448,0.6585,0.108854,0.367
2,2024-01-26 17:15:00,0.88151,0.4925,0.196354,0.311
2,2024-01-26 17:15:00,0.714323,0.466,0.165104,0.442
2,2024-02-20 23:15:00,0.311172,0.25997,0.169345,0.301851
7,2024-02-10 21:00:00,0.396094,0.2295,0.0932292,0.353
7,2024-02-10 21:00:00,0.929948,0.7205,0.140104,0.515
2,2024-01-27 00:45:00,0.383333,0.633,0.280208,0.49
2,2024-01-27 00:45:00,0.529948,0.2365,0.165104,0.235
2,2024-02-20 18:45:00,0.117002,0.538226,0.148134,0.431448
2,2024-02-20 18:45:00,0.902614,0.870888,0.194773,0.240562
1,2024-02-22 23:00:00,0.405999,0.827122,0.424979,0.326306
7,2024-02-25 20:15:00,0.410088,0.106836,0.181846,0.213672
7,2024-02-25 20:15:00,0.315579,0.248034,0.102267,0.377012
7,2024-02-21 17:45:00,0.379908,0.241153,0.236583,0.35166
7,2024-02-21 17:45:00,0.86813,0.345949,0.144755,0.396138
6,2024-02-09 12:30:00,0.652865,0.328,0.0567708,0.068
6,2024-02-09 12:30:00,0.325521,0.321,0.0291667,0.052
6,2024-02-09 12:30:00,0.267969,0.368,0.0348958,0.076
7,2024-02-14 14:30:00,0.69401,0.4305,0.269271,0.405
7,2024-02-14 14:30:00,0.928646,0.637,0.142708,0.676
4,2024-02-11 12:30:00,0.788802,0.2835,0.186979,0.317
4,2024-02-11 12:30:00,0.0971354,0.21,0.164062,0.246
1,2024-02-25 09:00:00,0.190885,0.3595,0.251563,0.403
1,2024-02-25 09:00:00,0.429948,0.149,0.115104,0.23
1,2024-02-25 09:00:00,0.649219,0.1105,0.114062,0.219
2,2024-02-19 19:00:00,0.892969,0.478,0.213021,0.526
7,2024-02-18 20:00:00,0.679272,0.355463,0.165688,0.393728
7,2024-02-18 20:00:00,0.490331,0.649937,0.207554,0.653307
7,2024-02-26 22:00:00,0.9,0.7435,0.2,0.507
7,2024-02-26 22:00:00,0.425,0.2435,0.171875,0.361
1,2024-02-25 16:45:00,0.0953546,0.473444,0.169162,0.476585
1,2024-02-25 16:45:00,0.036552,0.762218,0.0730756,0.457401
2,2024-02-17 00:15:00,0.110839,0.644993,0.138767,0.494288
1,2024-02-25 02:30:00,0.621112,0.672228,0.276692,0.351604
2,2024-02-27 21:00:00,0.0562069,0.338346,0.0792586,0.303255
6,2024-02-05 13:30:00,0.519531,0.5145,0.0984375,0.151
6,2024-02-05 13:30:00,0.447135,0.48,0.114062,0.17
6,2024-02-05 13:30:00,0.422656,0.424,0.140104,0.2
6,2024-02-05 13:30:00,0.216667,0.417,0.0510417,0.1
4,2024-02-06 12:30:00,0.23099,0.2495,0.100521,0.213
4,2024-02-06 12:30:00,0.31224,0.179,0.0869792,0.274
4,2024-02-06 12:30:00,0.2625,0.18,0.0677083,0.202
2,2024-02-11 23:45:00,0.742448,0.603,0.219271,0.308
2,2024-02-11 23:45:00,0.364844,0.511,0.195312,0.26
2,2024-02-11 23:45:00,0.484375,0.684,0.180208,0.546
1,2024-02-07 05:45:00,0.847135,0.423,0.179688,0.524
1,2024-02-07 05:45:00,0.67526,0.1045,0.152604,0.209
2,2024-01-22 14:30:00,0.717448,0.3475,0.116146,0.355
7,2024-01-23 13:30:00,0.870052,0.577,0.249479,0.486
7,2024-01-23 13:30:00,0.302344,0.277,0.110937,0.438
1,2024-02-26 07:00:00,0.898698,0.7255,0.170313,0.517
1,2024-02-26 07:00:00,0.858854,0.4085,0.165625,0.419
2,2024-02-01 00:45:00,0.36224,0.6755,0.204687,0.577
1,2024-01-27 06:45:00,0.446615,0.127,0.0953125,0.254
1,2024-01-27 06:45:00,0.761979,0.288,0.190625,0.426
7,2024-02-03 14:30:00,0.436979,0.242,0.135417,0.344
7,2024-02-22 19:45:00,0.291667,0.273,0.11875,0.408
7,2024-02-22 19:45:00,0.935937,0.6615,0.128125,0.625
7,2024-02-26 18:15:00,0.0874827,0.76497,0.17456,0.466295
7,2024-02-26 18:15:00,0.380965,0.266259,0.187445,0.337005
2,2024-02-16 16:00:00,0.900796,0.486857,0.19833,0.528573
2,2024-02-16 16:00:00,0.771024,0.502228,0.110737,0.361008
2,2024-02-27 17:15:00,0.66289,0.377824,0.22736,0.415887
2,2024-02-23 20:45:00,0.0976562,0.4125,0.117188,0.431
2,2024-02-23 20:45:00,0.376302,0.5825,0.183854,0.305
2,2024-02-23 20:45:00,0.510156,0.526,0.126562,0.232
7,2024-02-17 15:00:00,0.335783,0.266446,0.157098,0.307439
7,2024-02-17 15:00:00,0.426088,0.303209,0.1625,0.429195
2,2024-01-25 19:15:00,0.666146,0.3855,0.21875,0.353
2,2024-01-25 19:15:00,0.905729,0.5885,0.178125,0.385
1,2024-02-25 17:00:00,0.170532,0.465379,0.127053,0.459275
1,2024-02-25 17:00:00,0.06753,0.548198,0.134542,0.402863
1,2024-02-25 17:00:00,0.75653,0.247084,0.149747,0.338456
7,2024-02-26 23:45:00,0.501676,0.783519,0.308154,0.413156
7,2024-01-30 18:15:00,0.499219,0.389,0.270313,0.37
7,2024-01-30 18:15:00,0.747917,0.5255,0.175,0.569
2,2024-02-06 22:00:00,0.32526,0.622,0.153646,0.334
2,2024-02-06 22:00:00,0.695312,0.5485,0.230208,0.211
2,2024-02-06 22:00:00,0.496354,0.676,0.170833,0.314
7,2024-02-07 21:00:00,0.91224,0.618,0.146354,0.726
1,2024-02-21 05:15:00,0.228072,0.395885,0.166921,0.345603
1,2024-02-21 05:15:00,0.680507,0.0923278,0.105241,0.184168
2,2024-01-31 17:15:00,0.889583,0.4995,0.184375,0.515
2,2024-01-31 17:15:00,0.779167,0.529,0.135417,0.406
2,2024-01-31 17:15:00,0.141146,0.7155,0.179167,0.551
2,2024-02-05 20:15:00,0.747917,0.44,0.1125,0.322
2,2024-02-05 20:15:00,0.889844,0.5095,0.169271,0.505
7,2024-02-21 16:00:00,0.471875,0.234,0.0989583,0.316
7,2024-02-21 16:00:00,0.924219,0.805,0.151562,0.382
2,2024-02-11 18:15:00,0.151042,0.728,0.182292,0.544
2,2024-02-15 19:45:00,0.177083,0.762,0.167708,0.434
2,2024-02-15 19:45:00,0.747656,0.401,0.128646,0.424
2,2024-02-15 19:45:00,0.642969,0.5045,0.188021,0.199
7,2024-02-14 20:45:00,0.831771,0.558,0.221875,0.52
7,2024-02-14 20:45:00,0.94349,0.7095,0.113021,0.543
7,2024-02-10 17:15:00,0.485156,0.1455,0.0932292,0.291
7,2024-02-10 17:15:00,0.926562,0.585,0.146875,0.602
2,2024-01-26 21:00:00,0.719271,0.4075,0.126042,0.389
2,2024-01-26 21:00:00,0.270573,0.911,0.194271,0.168
6,2024-02-22 12:15:00,0.296615,0.3325,0.0526042,0.061
6,2024-02-22 12:15:00,0.345833,0.33,0.0541667,0.062
1,2024-02-06 20:30:00,0.802083,0.292,0.191667,0.398
1,2024-02-06 20:30:00,0.151302,0.6175,0.247396,0.427
1,2024-02-06 20:30:00,0.0963542,0.5085,0.178125,0.411
6,2024-02-13 13:00:00,0.314063,0.35,0.0479167,0.068
6,2024-02-13 13:00:00,0.334635,0.32,0.0328125,0.054
2,2024-01-27 02:15:00,0.399219,0.596,0.218229,0.49
2,2024-01-27 02:15:00,0.708073,0.8365,0.273438,0.311
2,2024-02-17 16:30:00,0.879376,0.494499,0.162259,0.512764
2,2024-02-17 16:30:00,0.72338,0.374527,0.201053,0.377671
2,2024-02-17 02:45:00,0.406771,0.851,0.257292,0.266
2,2024-02-17 02:45:00,0.363281,0.5345,0.215104,0.247
2,2024-02-17 02:45:00,0.540365,0.583,0.134896,0.246
1,2024-01-26 19:30:00,0.302083,0.2205,0.129167,0.251
1,2024-01-26 19:30:00,0.431771,0.1215,0.172917,0.225
1,2024-01-26 19:30:00,0.108854,0.541,0.19375,0.548
7,2024-02-23 06:30:00,0.951449,0.673677,0.0971014,0.480614
2,2024-02-07 01:15:00,0.513281,0.5345,0.156771,0.265
2,2024-02-07 01:15:00,0.29349,0.541,0.246354,0.302
2,2024-02-07 01:15:00,0.561458,0.9015,0.433333,0.197
2,2024-01-24 12:15:00,0.201823,0.6885,0.286979,0.509
6,2024-02-25 14:00:00,0.640734,0.527366,0.088208,0.143279
6,2024-02-25 14:00:00,0.530186,0.5102,0.136741,0.186763
6,2024-02-25 14:00:00,0.66327,0.436742,0.114624,0.137237
6,2024-02-25 14:00:00,0.540592,0.437952,0.14269,0.140948
2,2024-02-07 22:30:00,0.776042,0.6545,0.223958,0.333
2,2024-02-07 22:30:00,0.332031,0.5015,0.178646,0.187
2,2024-02-07 22:30:00,0.424479,0.651,0.139583,0.53
2,2024-02-08 14:15:00,0.827083,0.4795,0.128125,0.515
2,2024-02-08 14:15:00,0.926042,0.5335,0.147917,0.393
6,2024-02-14 11:15:00,0.620052,0.378,0.0776042,0.11
6,2024-02-14 11:15:00,0.378125,0.3255,0.034375,0.049
7,2024-02-06 21:30:00,0.460156,0.7235,0.264062,0.495
7,2024-02-19 14:45:00,0.732292,0.413,0.280208,0.396
7,2024-02-19 14:45:00,0.411458,0.216,0.126042,0.368
6,2024-02-04 12:45:00,0.399219,0.3235,0.0296875,0.063
6,2024-02-04 12:45:00,0.248177,0.3535,0.0401042,0.061
6,2024-02-04 12:45:00,0.278385,0.36,0.0317708,0.05
6,2024-02-04 12:45:00,0.310677,0.356,0.0411458,0.05
6,2024-02-04 12:45:00,0.319531,0.3385,0.0432292,0.057
1,2024-02-24 17:30:00,0.718266,0.138394,0.0998903,0.266376
1,2024-02-24 17:30:00,0.874293,0.621386,0.251415,0.613849
1,2024-02-24 03:45:00,0.454688,0.858,0.467708,0.282
1,2024-02-24 03:45:00,0.413021,0.5725,0.222917,0.369
7,2024-02-20 16:30:00,0.417708,0.198,0.142708,0.318
7,2024-02-20 16:30:00,0.940885,0.576,0.118229,0.664
7,2024-01-29 14:15:00,0.443229,0.245,0.0979167,0.334
7,2024-01-29 14:15:00,0.646875,0.1515,0.132292,0.253
6,2024-02-18 14:15:00,0.569531,0.5105,0.168229,0.199
6,2024-02-18 14:15:00,0.755469,0.404,0.0755208,0.094
6,2024-02-18 14:15:00,0.635156,0.4135,0.101562,0.161
7,2024-01-26 22:30:00,0.267188,0.652,0.292708,0.686
7,2024-01-26 22:30:00,0.630208,0.4005,0.196875,0.415
2,2024-01-27 21:30:00,0.420312,0.2595,0.195833,0.307
2,2024-02-21 01:45:00,0.596875,0.638,0.155208,0.252
2,2024-02-21 01:45:00,0.526042,0.765,0.305208,0.378
2,2024-02-21 01:45:00,0.38776,0.4825,0.223438,0.223
6,2024-02-08 13:45:00,0.621354,0.385,0.0416667,0.126
6,2024-02-08 13:45:00,0.657552,0.3425,0.0494792,0.075
6,2024-02-08 13:45:00,0.311198,0.345,0.0390625,0.072
6,2024-02-08 13:45:00,0.575521,0.493,0.163542,0.156
6,2024-02-08 13:45:00,0.49974,0.439,0.138021,0.106
7,2024-01-31 22:30:00,0.640885,0.815,0.255729,0.37
7,2024-01-31 22:30:00,0.830729,0.938,0.2625,0.124
2,2024-02-26 02:15:00,0.194271,0.832,0.169792,0.322
2,2024-02-26 02:15:00,0.413021,0.453,0.217708,0.378
7,2024-02-27 01:15:00,0.494464,0.763959,0.26445,0.452459
2,2024-02-17 03:00:00,0.409756,0.847214,0.262341,0.272574
2,2024-02-17 03:00:00,0.362249,0.515605,0.209907,0.251976
2,2024-02-17 03:00:00,0.531733,0.581947,0.149124,0.247413
1,2024-02-23 04:15:00,0.339712,0.860118,0.279777,0.269904
2,2024-02-10 22:30:00,0.819792,0.547,0.090625,0.376
2,2024-02-10 22:30:00,0.907813,0.486,0.184375,0.442
2,2024-02-10 22:30:00,0.307292,0.9035,0.332292,0.193
7,2024-02-11 21:30:00,0.474479,0.226,0.166667,0.356
7,2024-02-11 21:30:00,0.873958,0.575,0.252083,0.534
6,2024-02-13 12:45:00,0.32474,0.3285,0.0369792,0.051
6,2024-02-13 12:45:00,0.373437,0.3065,0.0291667,0.039
6,2024-02-13 12:45:00,0.533594,0.382,0.108854,0.122
4,2024-02-26 11:00:00,0.251042,0.1005,0.114583,0.175
4,2024-02-26 11:00:00,0.519792,0.3685,0.33125,0.377
4,2024-02-26 11:00:00,0.54349,0.0765,0.0984375,0.139
6,2024-01-24 14:00:00,0.633594,0.409,0.0984375,0.162
6,2024-01-24 14:00:00,0.696094,0.407,0.0713542,0.152
6,2024-01-24 14:00:00,0.353385,0.3385,0.0390625,0.079
1,2024-02-23 23:30:00,0.886198,0.655,0.220312,0.558
1,2024-02-23 23:30:00,0.547656,0.198,0.134896,0.26
1,2024-02-23 23:30:00,0.571875,0.12,0.185417,0.228
1,2024-02-24 02:00:00,0.388802,0.609,0.232813,0.34
1,2024-02-24 02:00:00,0.303385,0.9095,0.230729,0.177
7,2024-02-27 22:30:00,0.596615,0.34,0.202604,0.398
7,2024-02-27 22:30:00,0.807031,0.389,0.208854,0.444
2,2024-02-26 21:30:00,0.438876,0.947068,0.181297,0.0905656
6,2024-02-04 13:00:00,0.584115,0.3685,0.0859375,0.099
6,2024-02-04 13:00:00,0.334375,0.331,0.0291667,0.058
1,2024-02-05 18:30:00,0.803906,0.3585,0.186979,0.363
1,2024-02-05 18:30:00,0.899219,0.644,0.192188,0.642
1,2024-02-05 18:30:00,0.0557292,0.6995,0.10625,0.507
6,2024-02-25 11:45:00,0.0818301,0.411447,0.0388522,0.0604488
7,2024-02-19 20:30:00,0.919792,0.512,0.158333,0.432
7,2024-02-19 20:30:00,0.33724,0.7965,0.379688,0.403
7,2024-01-26 13:15:00,0.465365,0.1285,0.131771,0.255
7,2024-01-26 13:15:00,0.176563,0.535,0.316667,0.93
6,2024-02-17 13:15:00,0.347917,0.33,0.03125,0.056
7,2024-01-29 21:30:00,0.422135,0.1445,0.103646,0.287
1,2024-02-06 03:00:00,0.597396,0.572,0.230208,0.4
1,2024-02-06 03:00:00,0.143229,0.8095,0.201042,0.371
2,2024-01-28 22:30:00,0.677865,0.7695,0.208854,0.331
2,2024-01-28 22:30:00,0.427344,0.691,0.278646,0.26
2,2024-01-27 14:15:00,0.809375,0.491,0.142708,0.554
2,2024-01-27 14:15:00,0.892188,0.4975,0.159375,0.363
6,2024-02-26 12:00:00,0.547656,0.4765,0.119271,0.185
6,2024-02-26 12:00:00,0.39974,0.3035,0.0307292,0.041
6,2024-02-26 12:00:00,0.34974,0.3585,0.0515625,0.077
2,2024-02-05 00:30:00,0.366146,0.3145,0.090625,0.263
2,2024-02-05 00:30:00,0.408854,0.7295,0.207292,0.541
2,2024-02-05 00:30:00,0.239063,0.3065,0.116667,0.377
1,2024-02-27 01:45:00,0.650636,0.681869,0.213609,0.335769
2,2024-01-23 02:00:00,0.45599,0.6745,0.357812,0.491
2,2024-01-23 02:00:00,0.371875,0.8275,0.251042,0.299
4,2024-02-03 12:15:00,0.122135,0.2125,0.0734375,0.187
4,2024-02-03 12:15:00,0.0893229,0.147,0.0682292,0.104
2,2024-02-22 17:30:00,0.80233,0.458519,0.158936,0.477634
7,2024-02-06 14:15:00,0.620052,0.2415,0.129688,0.311
7,2024-02-06 14:15:00,0.509896,0.2195,0.116667,0.301
7,2024-02-23 04:45:00,0.530208,0.237,0.213542,0.32
7,2024-02-23 18:30:00,0.897396,0.423,0.132292,0.414
7,2024-02-23 18:30:00,0.433333,0.124,0.146875,0.248
7,2024-02-09 22:30:00,0.36875,0.2725,0.115625,0.435
7,2024-02-09 22:30:00,0.593229,0.3115,0.213542,0.381
6,2024-01-27 13:45:00,0.590885,0.4885,0.159896,0.201
6,2024-01-27 13:45:00,0.48125,0.4635,0.122917,0.165
6,2024-01-27 13:45:00,0.188021,0.3945,0.0489583,0.111
2,2024-02-03 01:00:00,0.660677,0.468,0.124479,0.326
2,2024-02-03 01:00:00,0.764583,0.411,0.127083,0.394
2,2024-02-03 01:00:00,0.434635,0.552,0.180729,0.262
2,2024-02-17 14:45:00,0.865942,0.483521,0.190422,0.521656
